"newID","pop","avg_long_stamen_length","avg_short_stamen_length","avg_pistil_length","avg_floral_tube_length","avg_crease_to_top_height","avg_crease_to_bottom_height","avg_tube_height_at_base","avg_tube_height_at_inflection","avg_mouth_angle","avg_platform_angle","avg_upper_petal_angle","avg_tube_width_at_mouth","avg_tube_width_at_base","avg_lower_petal_angle","avg_tube_height_at_mouth","avg_mouth_constriction_angle","avg_stamen_length_ratio","avg_longstamen_pistil_ratio","avg_longstamen_tube_ratio","avg_pistil_tube_ratio","avg_floral_crease_ratio","avg_mouth_height_width_ratio","avg_throat_inflation_ratio","avg_nectary_area","total_brightness","chroma","modified_hue","K1","K2","rgb","region","subpopulation","class"
"132-007",132,29.8145,27.8315,29.245,23.9305,5.363,1.948,1.9245,3.705,72.417,58.785,142.1655,6.496,3.061,145.418,7.311,-13.6315,1.07123677086928,1.01971521522946,1.24667875929865,1.22243548254266,2.80242348963629,1.1274900823961,1.96211782551697,1.04275,116.130462888011,0.458965988391239,78.1173388161407,0.618602,0.381398,"#B64DA1FF","sierras","hybrids_gemlakes","hybrid"
"132-008",132,27.1945,23.5575,30.657,23.1695,4.298,1.32,2.1575,3.491,51.6035,30.131,156.539,5.728,2.943,151.858,5.6185,-21.4725,1.15409286192109,0.887152965741129,1.17386225387878,1.32317771759006,3.2539961692795,0.980210449334674,1.61607949655766,1.4185,136.546004563985,0.338792906099605,71.780468080986,NA,NA,"#BC6EB7FF","sierras",NA,NA
"132-009",132,27.4235,24.3775,25.334,20.5345,3.288,2.127,2.273,3.481,76.2785,50.897,150.506,5.4555,2.892,133.2155,5.415,-25.382,1.12493802991188,1.08250575515287,1.3360225894037,1.23428040244783,1.57072289265211,1.00544956721427,1.53171520722339,1.3625,120.655080901749,0.46317227277803,88.3784952199984,0.958065,0.041935,"#CE5195FF","sierras","hybrids_gemlakes","hybrid"
"132-010",132,27.8415,24.869,28.9545,22.6495,4.6265,1.9195,2.124,3.5655,46.8265,46.8265,148.6385,6.7665,3.1345,164.536,6.546,0,1.1195472924941,0.961572627248296,1.22961245324193,1.27897539900335,2.47514083924187,0.968424132524116,1.6843022381618,1.0055,135.860471011036,0.350107115596838,76.8363944871992,0.584176,0.415824,"#C06EB0FF","sierras","hybrids_gemlakes","hybrid"
"132-011",132,26.8895,22.354,31.543,23.5795,5.7055,2.131,2.8115,4.24,81.5575,40.4775,130.5135,7.699,3.533,147.9295,7.836,-41.08,1.20272648976741,0.852440183800913,1.14024450600894,1.33758349324449,2.70595577149529,1.01984597248463,1.50087557053901,1.08075,174.930015217958,0.202242238160889,60.1521877351212,0.115093,0.884907,"#CC9AD1FF","sierras","hybrids_gemlakes","hybrid"
"132-012",132,30.204,26.106,35.004,25.526,6.112,1.327,2.481,5.218,96.673,46.731,131.904,6.874,3.709,131.422,7.439,-49.942,1.15697540795219,0.862872814535482,1.18326412285513,1.37130768628066,4.60587792012057,1.0821937736398,2.10318419991939,1.536,153.986932449296,0.272876550526051,70.79702013184,0.396192,0.603808,"#CA81C2FF","sierras","hybrids_gemlakes","hybrid"
"132-013",132,27.551,22.822,34.164,23.7105,6.135,1.74,3.0235,4.618,30.499,30.499,151.1805,7.7065,3.597,178.32,7.8755,0,1.20715716371363,0.806383684831253,1.16216489556657,1.44103778151195,3.60713299404269,1.02635171237306,1.52814273973587,1.27875,142.542556696917,0.302411179576642,72.8547407909111,NA,NA,"#BE7BB8FF","sierras",NA,NA
"132-014",132,26.789,21.6675,29.465,23.5655,5.13,2.0245,3.562,5.46,44.7635,29.224,153.706,8.5605,4.4885,161.53,7.154,-15.5395,1.23608306146756,0.911050341110633,1.137141062387,1.24913179445283,2.83933806253248,0.843950299565613,1.55063542413711,1.1935,130.088537629409,0.328072042191781,65.7960015317171,0.223388,0.776612,"#AC6FB7FF","sierras","hybrids_gemlakes","hybrid"
"132-015",132,20.5445,18.3265,20.3675,17.8135,NA,NA,2.237,2.861,NA,NA,NA,NA,2.6155,NA,NA,NA,1.1203449233515,1.00764896087396,1.15321869665087,1.14505151951232,NA,NA,1.2792555201294,0.985,133.206148704038,0.354448465401834,78.3467248212785,0.565996,0.434004,"#BF6EADFF","sierras","hybrids_gemlakes","hybrid"
"132-016",132,26.5965,21.6505,29.0175,23.5695,5.492,1.598,2.4425,3.8215,26.2765,26.2765,147.984,8.1985,3.327,185.7395,7.0895,0,1.22916847653494,0.91683274808197,1.12906600707372,1.23138139525884,3.56228388780394,0.866557519061387,1.56874917723168,1.13875,132.793669217705,0.40363334137933,83.8874362199739,0.52338,0.47662,"#CF60A5FF","sierras","hybrids_gemlakes","hybrid"
"132-017",132,28.6285,25.4525,30.2805,24.9655,5.1825,1.8055,2.262,3.022,72.4355,34.7545,137.896,6.5135,2.9415,149.6685,6.988,-37.681,1.12489367957612,0.945620129222429,1.14674828062636,1.21282645479051,2.90653641862569,1.077537269732,1.4261444077395,1.115,132.11158471125,0.362291901861245,71.7886045381057,0.286065,0.713935,"#B669B3FF","sierras","hybrids_gemlakes","hybrid"
"132-018",132,27.065,22.102,35.577,23.845,5.714,2.323,3.475,5.829,61.64,35.035,155.007,8.356,3.448,143.353,8.038,-26.606,1.22454981449643,0.760744301093403,1.13503879219962,1.49201090375341,2.45975032285837,0.961943513642891,1.67741007194245,0.886,140.419092079396,0.323212036254013,69.7521623759338,0.360499,0.639501,"#BC73BBFF","sierras","hybrids_gemlakes","hybrid"
"132-019",132,25.325,22.843,30.186,21.632,6.05,1.204,2.888,4.234,53.824,29.891,143.732,6.359,2.986,162.444,7.254,-23.933,1.10865473011426,0.83896508315113,1.17071930473373,1.39543269230769,5.02491694352159,1.14074540022016,1.46606648199446,0.764,126.903885849033,0.260241362168459,58.9690698063798,0.197077,0.802923,"#9981BBFF","sierras","hybrids_gemlakes","hybrid"
"132-020",132,26.7005,21.352,28.932,24.5485,7.269,1.067,2.7505,4.125,51.292,20.511,153.07,7.018,4.0555,155.638,8.336,-30.781,1.25042117108224,0.923793956217328,1.0877444589666,1.17876852947716,6.89981840193705,1.18772274383554,1.491579989007,1.1905,130.231264071592,0.3013291463406,70.144562796405,0.21047,0.78953,"#AD79B3FF","sierras","hybrids_gemlakes","hybrid"
"132-021",132,26.0595,21.1275,27.117,22.454,5.3535,2.4555,3.056,3.9035,84.3895,53.7765,133.3965,7.385,2.9975,142.214,7.809,-30.613,1.233375491481,0.961591163445176,1.1605961538022,1.20833191285047,2.19086514963893,1.05853133239191,1.27768722560479,1.18675,170.313710718157,0.230185559123755,71.7250924317854,0.281222,0.718778,"#D492CAFF","sierras","hybrids_gemlakes","hybrid"
"132-022",132,25.7215,20.85,26.3665,21.6795,4.5975,2.106,2.5145,3.637,70.252,50.1455,142.22,7.1025,3.7825,147.528,6.704,-20.1065,1.239244043075,0.975510013061005,1.18719860218883,1.21828402382377,2.18107570619431,0.944344422429028,1.44693913734504,1.17333333333333,180.315199891275,0.167348763915932,62.9215327630218,0.221853,0.778147,"#CBA7D0FF","sierras","hybrids_gemlakes","hybrid"
"132-023",132,24.739,20.689,29.1935,21.1465,4.601,2.6275,2.9645,4.8585,48.832,29.835,156.4875,9.102,3.3975,154.681,7.2285,-18.997,1.19576852662015,0.847507152920188,1.16987615777658,1.38043968974385,1.81891857114356,0.803448319826356,1.64025702501261,0.891,194.140286987667,0.188051851981071,76.4923092500487,0.338892,0.661108,"#EAA3D3FF","sierras","hybrids_gemlakes","hybrid"
"132-024",132,26.034,21.958,28.291,22.6865,5.131,2.03,2.493,4.2145,53.4755,24.12,154.793,7.3715,2.9835,151.7325,7.1605,-29.355,1.18636212476156,0.924510981166015,1.14823643561987,1.25005273003047,2.56049948200492,0.980043642196908,1.69985791611708,0.8915,144.898939065235,0.290394108332946,66.5354615553826,0.220129,0.779871,"#B97DBEFF","sierras","hybrids_gemlakes","hybrid"
"132-025",132,21.6595,19.25,25.597,17.9775,4.198,1.958,2.578,4.2905,54.704,38.759,132.992,6.1705,3.004,172.304,6.1555,-15.945,1.12668031125274,0.848448728778606,1.20526662027544,1.42264939365599,2.67989277378504,0.999661318609016,1.66319682068776,0.94375,176.56553617238,0.236910291164709,81.6770257982713,0.24426,0.75574,"#E791C6FF","sierras","hybrids_gemlakes","hybrid"
"132-026",132,24.665,19.6985,29.4155,24.8335,6.2845,1.937,2.819,4.2675,72.515,29.9065,146.6485,7.7175,3.4475,140.836,8.2215,-42.609,1.25213374880688,0.838522761721608,0.993229201942023,1.18449978393642,3.2844137138943,1.07187163238163,1.53313844450448,1.24325,170.615380893614,0.18123557882887,60.4325108320934,0.157954,0.842046,"#C3A1CDFF","sierras","hybrids_gemlakes","hybrid"
"132-027",132,27.684,24.109,29.7265,23.887,4.3685,1.865,2.281,3.3875,89.798,45.464,142.144,5.426,2.7655,128.058,6.2335,-44.3345,1.14914239591199,0.931306911577398,1.15899018721777,1.24453386912674,2.44065931914611,1.1509045119091,1.49156011174803,1.095,126.010377457833,0.391001442786997,78.2282658405582,0.578669,0.421331,"#BD62A7FF","sierras","hybrids_gemlakes","hybrid"
"132-028",132,27.921,23.228,28.463,25.2685,4.876,1.862,2.7625,4.704,59.007,41.4985,142.97,8.2365,2.9925,158.0235,6.7375,-17.508,1.20194989837325,0.981512532737733,1.10595231549017,1.12668606523603,2.68771073006143,0.818281688511467,1.703728662218,1.40675,167.058838431752,0.207693913768105,66.5797057896777,0.367358,0.632642,"#C898CAFF","sierras","hybrids_gemlakes","hybrid"
"132-029",132,26.6045,22.1725,29.836,24.732,4.9195,2.4235,3.2895,4.479,56.5535,35.0875,146.2025,7.5715,3.499,157.244,7.343,-21.466,1.2000182519355,0.891740226411332,1.0761497579775,1.20662490153245,2.04576632204536,0.969790856600824,1.36146166178494,0.942,150.508638074966,0.303472145052638,73.3619749807609,0.185392,0.814608,"#CA7ABEFF","sierras","hybrids_gemlakes","hybrid"
"132-030",132,27.333,23.1255,29.4395,21.9495,5.316,2.5975,3.123,4.9985,68.719,52.9425,144.9795,7.894,3.21,146.3015,7.9135,-15.7765,1.18203312763004,0.92901789541593,1.24560261665669,1.34114708216704,2.04843431853042,1.0023766635939,1.6110928864913,1.24375,117.276428944818,0.423458248059204,77.8430534902733,0.332884,0.667116,"#B658A1FF","sierras","hybrids_gemlakes","hybrid"
"132-031",132,29.4835,24.7415,29.317,22.275,4.05,2.28,2.7215,4.071,39.461,34.698,155.8065,7.9835,3.985,164.7325,6.3305,-4.7635,1.19166083337706,1.00603439486507,1.32363568202403,1.31623047697801,1.77204780037617,0.798434483553194,1.49873006752841,1.697,127.023483887942,0.406012884121026,80.1073751089485,0.745266,0.254734,"#C25EA6FF","sierras","hybrids_gemlakes","hybrid"
"132-032",132,24.8815,21.141,26.1995,17.869,3.5105,1.684,2.153,3.29,24.6175,24.6175,155.585,5.434,3.515,179.798,5.195,0,1.17691763726817,0.949681573208792,1.39257749751443,1.46645801911786,2.15028272351186,0.95679012345679,1.53661199682365,1.038,130.09021389078,0.428010202859507,87.007450109225,0.967596,0.032404,"#D4599FFF","sierras","hybrids_gemlakes","hybrid"
"132-033",132,29.264,26.891,35.614,25.501,6.847,2.137,3.427,5.7,84.085,51.712,134.567,7.906,3.86,141.348,8.983,-32.373,1.08824513777844,0.82169933172348,1.14756284067291,1.39657268342418,3.20402433317735,1.136225651404,1.66326232856726,0.8935,131.729179371044,0.325216436071,66.8395709652548,0.059233,0.940767,"#AD72B7FF","sierras","hybrids_gemlakes","hybrid"
"132-034",132,25.4925,22.215,31.0705,19.2975,2.9635,3.128,2.3345,3.8535,45.638,45.638,153.079,6.289,3.151,161.283,6.092,0,1.14667027910718,0.820485179546092,1.32121562143397,1.61542504659965,0.934326776691911,0.973895813711148,1.64930910568402,1.62125,125.418579250789,0.452766004084288,89.5549677682451,0.913609,0.086391,"#D45596FF","sierras","hybrids_gemlakes","hybrid"
"132-035",132,26.6035,23.046,32.869,22.7055,5.2765,2.598,3.2215,5.1325,75.2525,37.8105,142.362,8.3125,3.845,142.3855,7.8745,-37.4415,1.1543948662486,0.809382242808764,1.17176079463803,1.44774043216794,2.10451812699797,0.950672004546304,1.60136618966452,1.14375,174.446068557055,0.192001929462077,64.770662307276,0.175532,0.824468,"#CD9DCEFF","sierras","hybrids_gemlakes","hybrid"
"132-036",132,26.101,23.946,32.711,22.076,3.355,1.754,1.8015,3.4585,53.9945,53.9945,149.4225,5.673,3.2295,156.583,5.109,0,1.19521018408279,0.862045049210648,1.23877551020408,1.47979557991942,1.98289244416284,0.900977011027815,1.9194214099339,1.22433333333333,143.617450784234,0.356586672134811,82.0924308743207,NA,NA,"#D46CB1FF","sierras",NA,NA
"132-037",132,28.3815,23.839,31.377,21.271,3.607,2.179,2.6185,3.8175,49.661,35.8615,154.7955,6.6645,3.2745,155.544,5.7855,-13.7995,1.19084199046496,0.904742598085434,1.33430561514528,1.47524109194643,1.66661054351475,0.868329645223696,1.46071673611313,1.68475,132.757866008045,0.379707372615808,77.7797308978732,0.690595,0.309405,"#C563AEFF","sierras","hybrids_gemlakes","hybrid"
"132-038",132,27.548,24.0365,30.301,20.582,3.761,1.68,1.8095,3.1635,51.509,51.509,149.9285,5.9225,3.4875,158.5625,5.441,0,1.13487682293812,0.90262123197903,1.32659154386979,1.47223126488078,2.23840130390107,0.918725413031408,1.7475959482411,1.52575,113.07557631157,0.457610130477921,81.0550786924895,0.709379,0.290621,"#B6529AFF","sierras","hybrids_gemlakes","hybrid"
"132-039",132,27.297,22.808,30.9495,21.326,3.9795,1.4965,1.92,2.9295,82.484,41.959,147.4925,5.027,3.0605,130.0235,5.4755,-40.5245,1.19662272289076,0.881947558514222,1.27980896357741,1.45107462347036,2.73013645056719,1.09154276299951,1.52955284303502,1.32725,120.298549188612,0.427824868126081,78.0713387978627,0.822537,0.177463,"#BA57A3FF","sierras","hybrids_gemlakes","hybrid"
"132-040",132,26.7595,23.369,32.2465,24.3,4.443,1.098,2.568,3.6895,41.069,30.168,148.7985,5.819,3.4945,170.1335,5.541,-10.9005,1.14499576589715,0.830335264152586,1.10127534254563,1.32660389142782,4.07644262344269,0.955255734107398,1.44114287658449,1.66925,106.841179891366,0.481672582425949,81.009758071138,0.648691,0.351309,"#AF4B95FF","sierras","hybrids_gemlakes","hybrid"
"132-041",132,26.1145,22.923,29.433,24.1285,5.6005,1.9765,2.72,4.4595,58.8585,31.572,144.862,7.5805,3.0875,156.2795,7.5765,-27.2865,1.13925729336456,0.887412928207658,1.08244520298725,1.22016988431501,2.91981562774363,1.00331411511494,1.6429249184296,1.11575,184.736501987934,0.182105778515838,72.8646844838576,0.302213,0.697787,"#DDA2CFFF","sierras","hybrids_gemlakes","hybrid"
"132-042",132,27.679,22.021,31.0155,22.0515,5.1985,1.908,2.4215,4.0825,77.45,42.419,141.7665,5.5705,3.1005,140.784,7.106,-35.0305,1.25735198924094,0.892502874342173,1.25535460802816,1.40654103199899,2.73137315270936,1.28211040857242,1.68678721254773,1.04025,152.120872299789,0.309693123235332,73.0095919683725,0.517261,0.482739,"#CD78BDFF","sierras","hybrids_gemlakes","hybrid"
"132-043",132,26.263,21.8135,27.6255,20.5885,4.644,1.7825,3.0955,4.7205,60.8245,28.605,144.637,6.862,2.9095,154.539,6.4255,-32.2195,1.20387612084372,0.950689732952468,1.27549066546355,1.34165588368102,2.76031668959301,0.936018526188792,1.52490197429769,0.8445,123.677527404752,0.347108649240299,69.457670973496,0.275901,0.724099,"#A86CB1FF","sierras","hybrids_gemlakes","hybrid"
"132-044",132,24.829,22.182,25.429,19.7345,3.4855,1.3805,1.989,2.839,50.154,45.018,150.2335,4.857,2.4195,159.613,4.8655,-5.136,1.11933976494545,0.977203173008599,1.26075369259472,1.28945176547259,2.52542857142857,1.00223140853239,1.43251592342916,1.002,129.722341219771,0.420701653932326,87.0398675872617,0.809497,0.190503,"#D15DA0FF","sierras","hybrids_gemlakes","hybrid"
"132-045",132,26.1745,22.7745,24.529,20.311,3.8155,1.649,2.1205,NA,56.266,31.284,149.474,6.1565,2.9515,154.2605,5.4645,-24.9825,1.14933001534531,1.06720405722868,1.28979279310142,1.20904494601765,2.31292711136297,0.887102757309726,NA,1.1235,124.607040298933,0.441313336648769,85.7215795067777,0.699347,0.300653,"#CF539DFF","sierras","hybrids_gemlakes","hybrid"
"132-046",132,27.186,23.991,28.1575,21.553,4.0735,1.58,2.0095,3.1465,79.023,45.8785,146.591,5.73,3.4425,134.3865,5.654,-33.1445,1.13310211464814,0.968273681107705,1.26138708037194,1.30540285061863,2.89443912104189,0.987981362076887,1.56317567248649,1.19475,147.678391220808,0.353124958938081,83.8678888990431,0.807157,0.192843,"#DE6CB1FF","sierras","hybrids_gemlakes","hybrid"
"132-047",132,28.086,23.268,30.6475,21.774,3.9555,2.2325,2.1855,3.9765,57.626,41.1055,152.394,5.9125,2.922,149.9805,6.1875,-16.5205,1.20698368872121,0.916336471579701,1.28984137104247,1.40750699890772,2.05771853860678,1.05264133858897,1.81927871680598,0.8655,156.007310179413,0.289424180756071,75.3975587606008,0.557665,0.442335,"#D27FBFFF","sierras","hybrids_gemlakes","hybrid"
"132-048",132,25.768,21.8135,27.854,19.63,3.9125,1.9595,2.2245,3.5545,34.346,34.346,155.5285,5.89,2.8335,170.126,5.8715,0,1.18146533401812,0.924978040432215,1.3131942185488,1.41993716095905,2.00484982468696,0.995172601766557,1.59833043803014,1.5485,117.047787419469,0.488440113117841,87.8168772851762,0.77263,0.22737,"#CC4993FF","sierras","hybrids_gemlakes","hybrid"
"132-049",132,27.355,23.9125,25.6415,20.8045,3.623,2.062,2.036,3.4475,42.9205,38.362,157.854,5.787,2.889,159.2255,5.685,-4.5585,1.14399395373316,1.0677023504559,1.31494100273721,1.23269215813647,1.81023101366835,0.984427281658528,1.6967869729794,1.24025,150.142777264803,0.345258604157963,84.8254077061458,0.803299,0.196701,"#DF70B2FF","sierras","hybrids_gemlakes","hybrid"
"132-050",132,25.4295,21.484,26.473,21.877,3.769,2.216,2.27,3.5515,50.696,50.696,145.0385,6.292,3.2385,164.2655,5.985,0,1.18375533001813,0.96067155881718,1.16240561491767,1.21003686096416,1.7165801249122,0.953797144055207,1.57026671659247,1.40925,127.56555735061,0.441850464004237,86.8849722324522,0.803273,0.196727,"#D2569CFF","sierras","hybrids_gemlakes","hybrid"
"132-051",132,28.796,25.214,29.4545,22.386,4.608,1.886,2.5445,4.0525,39.138,31.18,146.142,6.0695,3.469,174.7205,6.4935,-7.958,1.14353849276575,0.978658440755837,1.2885525165457,1.31637113219591,2.60032186640317,1.07012426127227,1.60114529849493,1.066,144.264776785689,0.328048711794321,74.9709619782325,0.646079,0.353921,"#C774B8FF","sierras","hybrids_gemlakes","hybrid"
"132-052",132,25.7695,23.326,29.049,20.794,3.4225,2.209,1.9235,2.669,74.838,74.838,137.6415,5.2995,2.866,147.5205,5.6315,0,1.10570947947846,0.887904787356212,1.23927721678225,1.39662517882077,1.54649487376724,1.06577641334115,1.40033893646608,1.249,119.482779791737,0.484851887687917,87.5117719270968,0.919267,0.080733,"#CC4C93FF","sierras","hybrids_gemlakes","hybrid"
"132-053",132,24.8135,21.1315,28.448,19.944,3.647,1.5975,1.747,3.0265,55.72,40.91,149.8895,5.134,3.3235,154.3905,5.244,-14.81,1.17988897758706,0.872375382221046,1.24632044762864,1.43063643542602,2.33047853580932,1.02910988150346,1.76134241823062,1.2455,113.202964715912,0.417641477619745,77.5149711588223,0.731669,0.268331,"#AD5D9EFF","sierras","hybrids_gemlakes","hybrid"
"132-054",132,26.3105,22.572,26.8645,20.952,4.7395,1.022,1.716,3.38,79.589,41.398,131.8035,5.6875,2.7545,148.6075,5.7615,-38.191,1.16623332048184,0.979378945863317,1.25581096683011,1.28225490349019,5.36884961884962,1.01290589845586,1.97088222984395,1.166,131.095405094656,0.37806371377014,78.1047545185709,0.676651,0.323349,"#C066ACFF","sierras","hybrids_gemlakes","hybrid"
"132-055",132,26.101,23.2025,27.725,20.951,3.9995,1.521,2.091,3.5505,73.2665,47.7895,149.451,4.607,2.786,137.2825,5.52,-25.477,1.12492816429567,0.941423645507942,1.24584031643627,1.32337680403002,2.6481917949794,1.19810892484659,1.70051392399774,1.29825,126.621167151258,0.46021052514607,88.1911719312634,0.99999,1e-05,"#D45199FF","sierras","hybrids_gemlakes","hybrid"
"132-056",132,26.2135,22.482,29.1035,22.22,4.457,1.5615,2.106,4.1975,36.4605,22.7035,156.551,6.203,3.6055,166.989,6.0185,-13.757,1.1664227915252,0.900724741537466,1.17978888613082,1.30996720244237,2.85388032519258,0.970263055749502,2.00625346517141,1.0385,165.281965956512,0.281310911204561,79.6758518398207,0.46537,0.53463,"#E182C1FF","sierras","hybrids_gemlakes","hybrid"
"132-057",132,25.812,21.8695,27.5865,20.9765,3.729,1.1025,1.797,2.963,36.171,33.5515,153.9305,5.0265,2.659,169.898,4.831,-2.6195,1.18027540199277,0.93572912239575,1.23062795253616,1.31513852769515,3.47176409560739,0.960843321461898,1.65544300438744,1.35725,104.611798020326,0.481048474149508,81.9940064214017,0.880397,0.119603,"#AB5091FF","sierras","hybrids_gemlakes","hybrid"
"132-058",132,25.8445,21.614,29.156,19.7615,4.637,1.66,2.579,3.5095,34.7695,34.7695,157.1445,6.6435,3.1675,168.086,6.297,0,1.19484893577662,0.885784619797408,1.3070383083911,1.47502008552846,2.78722763986532,0.946316126446147,1.36172150525716,1.294,139.629240416905,0.306279172792455,76.4891927718738,0.675549,0.324451,"#BE7CB4FF","sierras","hybrids_gemlakes","hybrid"
"132-059",132,25.097,22.201,24.4655,21.1905,3.368,1.642,1.8285,3.275,51.1955,51.1955,151.599,4.721,2.593,157.206,5.01,0,1.13042936697197,1.02575585050338,1.18448552202165,1.15457790311008,2.10588678136097,1.06891342642568,1.79496437512035,1.101,159.982448931905,0.290416497574732,87.3253957601364,0.966345,0.033655,"#E480BAFF","sierras","hybrids_gemlakes","hybrid"
"132-060",132,26.096,23.2865,26.7535,21.5485,2.8235,1.874,1.7455,2.6215,105.2385,73.8265,128.3275,5.7595,2.5525,126.434,4.697,-31.412,1.12060287804062,0.975552988117299,1.21126999908898,1.24183350458923,1.5424412184236,0.816765308519406,1.50178221026241,1.04733333333333,92.9159386423009,0.55743123070187,85.1426997009557,0.964195,0.035805,"#A4417EFF","sierras","hybrids_gemlakes","hybrid"
"132-061",132,28.4235,24.981,28.798,23.5135,4.2515,1.233,1.975,3.199,48.6625,39.0425,147.906,5.905,3.1765,163.4315,5.485,-9.62,1.13831413682568,0.986405889665716,1.20819021956433,1.22469736281157,3.43809733269393,0.937639094268395,1.61874637824848,1.1425,118.460071687163,0.454066679472119,81.348762128442,0.851253,0.148747,"#BE519DFF","sierras","hybrids_gemlakes","hybrid"
"132-062",132,22.906,21.455,24.4025,21.003,4.682,1.171,1.733,3.2655,71.822,24.602,146.8375,4.913,2.6935,141.3415,5.853,-47.219,1.06877620231205,0.938814473384418,1.09337662429208,1.16500762941512,4.91275601444141,1.19608751609392,1.88386556739631,0.96525,130.187984142175,0.386462883576355,80.385543233956,0.866827,0.133173,"#C564A9FF","sierras","hybrids_gemlakes","hybrid"
"132-063",132,26.055,23.6785,27.2965,21.495,3.675,1.869,1.909,2.8655,71.979,60.137,145.741,5.8005,2.5695,142.2795,5.5435,-11.8425,1.10044230495687,0.954634410296984,1.21216118618041,1.26993645847011,1.99115498744579,0.957811775704145,1.51433953656505,1.35875,129.401409291271,0.398372656207394,82.0966702271359,0.754534,0.245466,"#C661A6FF","sierras","hybrids_gemlakes","hybrid"
"132-064",132,25.4205,22.492,25.7035,20.4095,4.1715,1.6745,1.681,2.9475,54.465,38.7215,148.5195,5.618,2.638,157.0155,5.846,-15.7435,1.13059627107726,0.989072475352225,1.24740632572834,1.26085879702546,2.49086976651942,1.01975792096832,1.76273144778596,1.343,120.508324565859,0.440284829518599,85.3584038796175,0.828722,0.171278,"#C8559AFF","sierras","hybrids_gemlakes","hybrid"
"132-065",132,24.736,22.603,21.9635,19.67,3.8585,1.003,1.789,2.586,55.575,35.1295,153.507,5.4655,2.647,150.9175,4.8615,-20.4455,1.09471043299614,1.12637355169935,1.25916198315993,1.11774231522441,3.98218855343126,0.890271795549879,1.44446267329585,0.71675,116.680953307205,0.495731100579739,88.1987665767339,0.941497,0.058503,"#CA4B8FFF","sierras","hybrids_gemlakes","hybrid"
"132-066",132,26.2885,23.2375,31.2495,20.5995,4.0725,1.74,2.056,3.717,66.6095,48.1735,143.7505,5.7395,2.987,149.64,5.8125,-18.436,1.13180123914971,0.841632580467317,1.27739852396609,1.51937310307706,2.39452393869524,1.02541627021884,1.80125076034063,1.05125,119.252023112772,0.437974265885913,79.1922998023267,0.74137,0.25863,"#B857A2FF","sierras","hybrids_gemlakes","hybrid"
"132-067",132,23.4745,20.0695,27.801,19.4625,3.684,1.6625,2.3785,3.6,39.214,33.3655,159.3675,5.6955,3.027,161.419,5.347,-5.8485,1.16884543665578,0.843850381084372,1.20553314769466,1.42869167193463,2.21594002541333,0.940143103289445,1.51803447203253,1.26975,139.770513265654,0.326279800951245,79.9555585230863,0.688956,0.311044,"#C578B1FF","sierras","hybrids_gemlakes","hybrid"
"132-068",132,28.703,24.215,27.63,22.327,4.2525,1.7435,2.2275,3.636,49.866,49.866,137.412,6.715,2.792,172.722,5.996,0,1.18533352913104,1.03888280334328,1.28580708369261,1.23780727108047,2.43596337370014,0.892366721023089,1.6298489268627,0.9685,146.239955417864,0.323003183925862,77.1529548889731,0.701701,0.298299,"#CB75B7FF","sierras","hybrids_gemlakes","hybrid"
"132-069",132,24.841,22.9135,28.4165,21.283,3.402,1.854,1.816,3.0735,58.039,35.3555,153.5865,5.9255,2.946,148.3745,5.2555,-22.6835,1.08406700402486,0.874201799730415,1.16717408765824,1.33517385633849,1.83978064618309,0.892550960736963,1.69210911781148,1.02225,107.362765269496,0.506044471859248,80.8395023574764,0.84797,0.15203,"#B14594FF","sierras","hybrids_gemlakes","hybrid"
"132-070",132,23.083,20.3035,24.8385,17.7485,4.363,1.3215,1.7135,3.2035,81.413,45.3285,144.8315,5.2985,2.5765,133.7555,5.6845,-36.0845,1.13808612333233,0.928345908473556,1.29959265992258,1.40233577262821,3.43737929985836,1.07855154663209,1.88045841845055,0.95125,133.341288526253,0.421562290007433,85.8048459945487,0.847108,0.152892,"#D45DA3FF","sierras","hybrids_gemlakes","hybrid"
"132-071",132,24.2005,20.352,26.3395,18.5155,3.403,1.572,2.187,3.0485,42.4095,37.885,147.412,5.6925,3.171,170.1785,4.9745,-4.5245,1.18921806894422,0.918946244981603,1.30704139071132,1.42257841572533,2.19726483194921,0.880327210549496,1.39265354275013,0.857,135.714228536078,0.397471263445498,87.1943941793178,0.891858,0.108142,"#D664A5FF","sierras","hybrids_gemlakes","hybrid"
"132-072",132,25.7135,22.42,27.3115,20.608,5.096,0.8225,2.461,3.3945,54.0565,28.149,149.6665,6.3285,2.9375,156.277,5.918,-25.908,1.14696026315806,0.941523014678598,1.24775524344006,1.32530886270942,6.33240931423244,0.934901460750173,1.38028520729578,1.30925,150.358917718363,0.307342116716884,80.215049480872,0.682478,0.317522,"#CF7EB8FF","sierras","hybrids_gemlakes","hybrid"
"132-073",132,26.83,23.4925,27.3695,21.6135,3.1315,2.1035,2.2815,2.928,47.185,36.2255,157.292,5.2575,3.1495,155.5235,5.235,-10.959,1.14208352738451,0.980707539000336,1.24908891755216,1.27217869802689,1.64247601177287,1.00364620732851,1.2835836366593,1.3855,114.663410426866,0.438915339278161,78.8793162397637,0.926414,0.073586,"#B2579EFF","sierras","hybrids_gemlakes","hybrid"
